#      glon(deg)       glat(deg)    redshift            kmag      real(1) or mock(0)
       88.174393       43.887951     0.033344559       10.968471       1
       90.001427       36.030819     0.010644701       10.871591       1
       91.826378       30.127970     0.026434922       11.029988       1
       348.34732      -35.042122     0.016639430       10.851001       1
       50.842442      -40.187408     0.025185630       10.979815       1
       143.66476      -17.048229     0.015460941       10.946979       1
       167.19293      -38.153839     0.025308883       10.961128       1
       151.72536      -13.379140     0.013707568       10.971476       1
       138.08273       11.943700     0.016943474       10.941781       1
       209.38048      -34.480480     0.038481350       10.811393       1
       202.88281      -19.035570     0.032204745       11.013595       1
       171.31032       8.1297302     0.025616016       10.737909       1
       192.74788       69.698578     0.027753562       11.027334       1
       143.59348       58.877762     0.019496311       10.813313       1
       273.59399       59.707840    0.0032102401       10.871352       1
       131.74301       64.631287     0.030299731       11.043781       1
       299.76471       16.487869     0.027101394       10.991680       1
       314.21094       23.647060     0.028248701       11.044589       1
       316.67883       26.819679     0.021515649       10.618470       1
       94.778473       67.290947     0.062543954       10.988081       1
       324.62732       27.813660     0.012217358       10.999643       1
       312.14517      -21.089149     0.016854078       10.983551       1
       81.259071       39.482960     0.030653363       10.863676       1
       335.41187      -22.904461     0.035132258       11.037975       1
       25.216909      -15.597850     0.041212864       10.960237       1
       83.338387       11.943230     0.030088220       10.987246       1
       25.127781      -33.616760     0.027929458       10.969780       1
       57.029701      -25.306299     0.020374166       10.973556       1
       303.08331      -71.018784     0.032867233       10.992267       1
       147.88560      -13.174410     0.018691502       10.981256       1
       152.81512      -14.083400     0.024030251       11.033877       1
       199.30275      -25.042650     0.015918149       10.955152       1
       184.37500      -10.737890     0.018952823       10.981924       1
       270.55115      -33.619709     0.037301881       10.941431       1
       164.60272       37.323158     0.032399877       10.967087       1
       201.54732       68.982712     0.045127082       10.987014       1
       262.70627       71.272377     0.040103939       10.939460       1
       298.49622       6.2723398     0.018529551       10.858842       1
       68.393463       80.786293     0.017608419       10.639484       1
       311.56036       28.215490     0.047151391       10.839057       1
       312.47241       29.881460     0.012577059       11.033569       1
       75.047997       78.370644     0.024397804       10.999812       1
       323.22186       18.240259     0.014200891       10.653744       1
       66.244377       41.930580     0.029106205       11.022761       1
       74.179451       27.042780     0.024217089       10.886352       1
       343.82126      -33.365299     0.014101590       10.818488       1
       41.989880      -35.051121     0.029029138       10.866566       1
       64.602142      -32.938122     0.037067472       11.133842       1
       94.829437      -19.655930     0.028566880       10.940395       1
       102.88533      -33.442471     0.032029873       10.995154       1
       133.00902      -13.809720     0.025034368       10.996431       1
       137.17375      -28.678511     0.038622182       10.692745       1
       188.11163      -64.490959     0.012819486       11.012192       1
       129.79707       12.425280     0.027828352       10.911524       1
       167.73119      -46.888672     0.068230618       10.909990       1
       166.61349      -40.025040     0.025842817       11.036485       1
       263.65439      -53.231899     0.030921296       11.010353       1
       199.74121      -52.993252     0.016629255       10.998976       1
       139.91788       7.0504298     0.036571026       11.059594       1
       178.37993      -28.271410     0.038626623       11.080757       1
       168.93579      -14.209850     0.030591375       11.020519       1
       188.09566      -22.595320     0.015058939       11.019948       1
       160.02605       7.9681201     0.020146191       10.966974       1
       161.23401       11.324130     0.028355102       10.911858       1
       191.79597       6.0283499     0.043539946       11.013055       1
       181.37222       28.105789     0.040963179       10.796613       1
       177.95502       71.625023    0.0052438038       10.602628       1
       267.24344       70.268097     0.022881085       10.966951       1
       305.35562       30.422230     0.030835262       10.876136       1
       341.67523       84.883659     0.034287575       10.977848       1
       312.78683       33.311729     0.046484976       11.008398       1
       80.370293       23.206079     0.031911700       10.951855       1
       20.776810      -18.724030     0.035237863       11.019241       1
       75.315720      -14.130870     0.049320909       11.052450       1
       344.03070      -56.920921     0.063137891       10.805537       1
       309.29034      -48.890671     0.040516719       10.978494       1
       130.72731      -69.095047     0.044754502       11.006086       1
       139.83849      -59.691360     0.033055831       10.956743       1
       258.98825      -71.384972     0.018293281       10.951238       1
       222.22166      -64.680008     0.023144320       11.028621       1
       195.31110      -51.428909     0.030460808       10.959188       1
       155.58226      -13.616710     0.026265872       10.849559       1
       223.90439      -18.748199     0.027442645       10.989545       1
       256.44504      -19.240351     0.038625596       11.045754       1
       193.93811       12.141370     0.024455864       10.920959       1
       174.69727       22.637110     0.056882665       10.946161       1
       199.16319       19.752741     0.014775613       11.019220       1
       278.61731      -16.958179     0.039007802       11.034713       1
       294.79236      -20.711060     0.016672842       11.015087       1
       180.79657       60.194359     0.030877964       10.945244       1
       130.18465       46.994991     0.022958148       10.865147       1
       320.07602       66.450539     0.019993478       10.973584       1
       336.49844       55.964241     0.023991769       10.997779       1
       329.11365       45.463371     0.041119173       10.699003       1
       69.213669       61.219200     0.016228511       10.983949       1
       338.52948       13.551000     0.068656720       10.898030       1
       34.525341       45.214939     0.034913421       11.001424       1
       79.372223       21.966120     0.022751822       11.030622       1
       332.94977      -23.945520     0.015148087       10.820177       1
       314.65125      -26.974779     0.028657108       11.008624       1
       344.09161      -42.010601     0.039518536       11.058994       1
       113.89420      -39.832699     0.021546422       10.966549       1
       123.64808      -38.096069     0.017197153       10.978431       1
       125.79992      -26.853149     0.069490331       11.010061       1
       124.27838       11.554240     0.057279671       10.928139       1
       187.16824      -69.190277     0.054548991       11.073401       1
       274.27396      -47.137791     0.017397344       10.828944       1
       167.15134      -13.522440     0.032443455       10.948197       1
       148.17348       12.082100     0.017077607       11.023125       1
       261.83401      -29.669600     0.035341066       11.041501       1
       249.05750      -11.985260     0.062308697       11.081504       1
       206.16205       32.990940     0.054999399       10.928513       1
       139.68214       40.145710     0.022829904       10.938821       1
       263.08023       24.932461     0.030888021       11.015269       1
       254.18982       42.382801     0.016175391       10.798812       1
       165.28581       61.408470     0.029636958       10.978105       1
       262.14938       51.129440     0.024379285       10.929764       1
       283.22562       67.489273    0.0075835911       10.801686       1
       320.13422       23.040871     0.025419296       10.926409       1
       33.774078       61.238400     0.046505577       10.970450       1
       85.603821       31.127489     0.029009544       11.007516       1
       81.973358       10.619470     0.027347599       11.045305       1
       2.8166800      -29.342920     0.020819534       11.049694       1
       344.82208      -39.373032     0.046685596       11.096897       1
       113.26846       12.212390     0.014452190       10.866390       1
       103.84252      -56.647831     0.014071309       10.799411       1
       130.65581      -47.027649     0.047808049       11.021690       1
       133.93709       24.904261     0.013892573       10.552952       1
       180.48605       20.665489     0.069737778       11.014664       1
       258.25165       13.638500     0.031033188       10.928636       1
       286.72092       32.672562     0.031864727       10.912737       1
       287.01413       72.527168    0.0039151591       10.510182       1
       310.24692       31.562410     0.030424917       10.983098       1
       82.375130       71.556236    0.0082301985       10.915358       1
       330.65567       13.543730    0.0037412470       11.053730       1
       345.43475       27.645149     0.018614956       10.961060       1
       29.088980       24.381411     0.022626760       11.003303       1
       48.877899       26.424210     0.021138409       11.012508       1
       48.499519       20.590750     0.041625006       10.991269       1
       341.56924      -23.988750     0.015082642       10.985009       1
       24.524969      -52.355480     0.034205832       11.050642       1
       94.608627      -24.741150     0.023649000       10.820907       1
       245.97441      -76.280838     0.034638906       10.948732       1
       205.73117      -69.619461     0.032801949       11.003102       1
       220.08670      -38.475109     0.028367935       11.033892       1
       190.41057      -9.4818802     0.017865065       11.003141       1
       274.87210      -24.579510     0.027974911       11.026895       1
       141.52145       47.715630     0.042865965       10.945371       1
       213.55655       76.087997     0.011796647       10.894560       1
       155.62445       72.830078     0.020530571       10.637956       1
       299.02094       15.969860     0.027467014       10.983607       1
       277.90500       81.440880    0.0043868645       10.629406       1
       298.23499       74.702110     0.043955780       11.080093       1
       303.54324       79.153809     0.021284742       10.922881       1
       115.50912       78.132607     0.034536238       11.018475       1
       121.54797       30.551821     0.028027815       11.069029       1
       327.05719       24.261181     0.037826222       10.896748       1
       336.52179       39.102261     0.032050675       10.984207       1
       12.219130       59.835522     0.028348138       10.958841       1
       359.25864       37.043369     0.025855237       10.942517       1
       40.168610      -10.498850     0.021147756       10.988532       1
       63.343880      -13.047090     0.042183551       10.935665       1
       16.731689      -46.019619     0.023571452       10.997709       1
       93.301857      -11.841100     0.016264788       10.743041       1
       88.788887      -24.093309    0.0043073946       10.794200       1
       95.039078      -21.538219     0.022922317       10.855055       1
       26.401211      -72.394203     0.028815672       10.806026       1
       171.92938      -27.596251     0.027121511       10.904731       1
       184.61507      -23.492720     0.014792651       11.032264       1
       264.66394      -14.580080     0.042058917       11.118353       1
       291.91669      -18.452690     0.017201683       11.051442       1
       237.05341       46.863670     0.045252201       10.994326       1
       267.00464       25.681210     0.034783139       11.085096       1
       276.57712       13.595660     0.018205695       10.805014       1
       267.63055       52.745361     0.061273356       11.179963       1
       161.12186       75.266144     0.023581490       10.770735       1
       327.61160       43.514301     0.029703383       10.958273       1
       61.908520       43.726929     0.031438209       10.860659       1
       84.231056       26.278980     0.048253399       10.995798       1
       358.50388      -25.215191     0.027298541       10.949180       1
       356.65253      -25.919571     0.018590390       10.809998       1
       25.870970      -41.765942     0.036209371       10.928686       1
       93.868622      -5.4846501     0.056388076       11.006941       1
       87.844223      -45.535000     0.040270540       10.974878       1
       122.37865      -39.291409     0.054457700       10.759175       1
       128.22409      -23.561741     0.033697798       10.926362       1
       143.19180      -36.525440     0.016624059       10.920963       1
       139.28223      -9.9867001     0.026656366       10.960551       1
       149.97255      -13.506200     0.017305104       10.936708       1
       245.46204      -55.862640     0.029600816       11.053014       1
       151.01273       5.2518601     0.032717174       11.038888       1
       158.11954       6.5268302     0.022823582       10.918804       1
       256.06238      -32.020340     0.047871930       10.841850       1
       206.53810      -17.406601     0.020604304       11.027144       1
       273.09875       19.674690    0.0056257137       10.866618       1
       291.97049       9.8645401     0.057824230       10.951481       1
       299.06738       72.687157     0.023390240       10.681248       1
       82.511330       57.456921     0.038009576       11.022208       1
       323.67398      -7.6294398     0.026874939       11.059105       1
       36.467468       21.842150     0.022401959       10.985730       1
       344.62711      -24.373779     0.019350042       10.985940       1
       317.08328      -32.975189     0.021184561       11.055626       1
       101.63730      -26.140711     0.032073615       11.050264       1
       337.75079      -66.765404     0.050138092       10.998479       1
       131.08232      -72.560387     0.015703436       10.995601       1
       157.70525      -35.484612     0.031594703       11.047054       1
       157.07944      -7.8594198     0.022836457       11.060837       1
       209.24576      -32.794521     0.034193249       10.933610       1
       270.55975      -35.929531     0.018475542       10.963704       1
       245.02467      -29.366289     0.014849878       10.906411       1
       256.71378      -6.0682101    0.0085072061       10.903074       1
       175.57016       30.647261     0.031602131       10.975073       1
       201.17740       68.948914     0.029138335       10.987843       1
       137.74324       49.336170     0.033261330       11.038261       1
       273.80029       43.722790     0.021304363       11.015932       1
       211.18378       74.779243     0.029886572       10.981736       1
       289.19669       21.471560    0.0085175875       10.961101       1
       274.76801       54.118408    0.0077957070       10.976235       1
       294.44992       7.8134198     0.021400663       10.950177       1
       238.51520       77.375298     0.024672795       10.992511       1
       157.64824       75.918251     0.022930020       10.984076       1
       303.25833       17.812799     0.039854532       10.875836       1
      0.35576999       53.509121     0.046149162       10.932561       1
       83.045631       56.178959     0.026822922       11.022974       1
       2.1408100       49.854191     0.042531797       10.837536       1
       321.45721      -6.4698200     0.022653665       10.921371       1
       355.10114       27.846279     0.025028104       11.045415       1
       9.2963896       15.977090     0.025944980       11.040744       1
       58.336670       19.109980     0.021848735       10.990320       1
       44.256161      -22.299440     0.019951903       10.967479       1
       108.35345       9.5710497    0.0049219911       10.873794       1
       94.173737      -18.579540     0.025763655       10.974284       1
       300.61780      -60.269112     0.025724391       11.031184       1
       198.80684      -43.755970     0.028139426       11.019312       1
       170.58208      -23.209629     0.025485401       11.029577       1
       186.97241      -20.874399     0.026483398       10.808111       1
       214.94016      -30.997841     0.029829760       10.867593       1
       176.32230       23.726700     0.058350600       10.941777       1
       208.20738       33.788200     0.020819607       10.823694       1
       175.81895       85.567108     0.026748056       10.971783       1
       92.963371       52.003849     0.030071206       10.782203       1
       330.72797       14.845810     0.024878092       10.909034       1
       69.304550       54.267441     0.020181237       10.869064       1
       18.040640       45.972610     0.016156577       11.021763       1
       57.761841       52.303551     0.066408743       10.741543       1
       9.1183205       35.228809     0.030340439       10.847885       1
       62.299301       44.666790     0.035487765       10.802870       1
       8.0355501       24.111389     0.031037009       10.948646       1
       354.13846      -51.086281     0.033338593       10.951456       1
       92.526817      -32.063099     0.034115827       10.758415       1
       355.36612      -70.391327     0.036863708       11.006330       1
       130.33235      -46.819389     0.038575508       11.048628       1
       135.79312      -62.782730     0.034351459       10.978009       1
       216.72986      -81.246391     0.018970712       11.038970       1
       143.27251      -38.589489     0.043194228       11.040191       1
       245.22459      -27.658701     0.043820281       11.015755       1
       241.99197      -24.379271     0.032194336       11.052569       1
       139.03343       23.288290     0.018038518       11.015585       1
       253.69263       30.948759     0.030463961       11.002197       1
       150.23331       50.808899     0.027516685       10.966733       1
       299.02982      -20.274260     0.040150229       11.035576       1
       240.10182       70.563622     0.020856985       10.986789       1
       282.27905       37.552479     0.022927326       10.987069       1
       303.34662       36.173569    0.0092934111       10.937105       1
       311.49527       45.786980     0.017278936       10.967641       1
       55.839111       67.434563     0.033879179       10.988819       1
       353.71796       56.431870     0.029175770       10.997938       1
       331.28848       11.114890     0.010419014       10.900009       1
       23.258650       41.096142     0.016343724       10.991244       1
       75.833023       36.484909     0.029769923       11.029441       1
       1.6812000       10.181850     0.031523345       11.067875       1
       66.960587       30.281561     0.018487363       10.952734       1
       9.1635599      -8.0922203     0.029021818       11.029547       1
       86.770927       12.090540     0.010427490       10.933031       1
       98.003036       17.844770     0.046663793       10.870843       1
       57.051929      -14.715280     0.028549193       11.006350       1
       82.793648      -23.021879     0.021278826       10.978866       1
       345.12973      -60.646500     0.049246445       11.036265       1
       314.26520      -48.731171     0.021787986       11.037165       1
       120.82076      -42.735859     0.031574726       11.127004       1
       170.02184      -77.551529     0.023439487       10.923373       1
       156.74289      -37.311218     0.026493355       11.039137       1
       182.50288      -57.378830     0.030991105       11.045529       1
       152.22598      -24.950781     0.037711488       10.996459       1
       150.33466      -13.187310     0.014792517       10.906264       1
       152.14693       15.444090     0.024316950       10.950606       1
       246.99516      -15.433340     0.030510127       11.022314       1
       245.70514      -10.460610     0.043550784       10.972082       1
       162.57643       28.291130     0.029728415       10.997336       1
       240.09320       17.616261     0.037666375       11.024347       1
       186.15918       38.589642     0.025107752       10.746617       1
       184.84639       53.527260     0.023215989       10.921804       1
       272.15283       12.743020     0.016220085       10.993926       1
       147.11533       74.158989     0.046583380       10.879643       1
       39.691071       53.241901     0.034636986       10.897728       1
       12.770380       38.786800     0.033210955       11.039134       1
       341.20828      -22.503710     0.020195955       10.954102       1
       1.6279401      -29.885900     0.017794850       10.994962       1
       59.171570      -28.934980     0.029048209       10.932614       1
       349.30826      -45.354210     0.031796901       10.981565       1
       99.463631      -7.4808502     0.016264759       10.925042       1
       104.83249      -33.106041     0.026939600       10.938270       1
       96.604698      -50.155048     0.041628312       10.990276       1
       101.46815      -70.145561     0.019435841       11.035159       1
       128.16341      -67.584923     0.018738420       10.805376       1
       134.31259      -34.055229     0.071430609       10.929784       1
       183.08618      -66.245132     0.037947277       10.951052       1
       147.85356      -29.297670     0.035859144       11.002804       1
       149.54651      -25.616240     0.018770486       10.928458       1
       184.53407      -36.762199     0.023339116       10.999118       1
       208.24310      -37.028099     0.032643968       10.922703       1
       208.42064      -36.619751     0.031118754       10.994852       1
       192.16878       14.283870     0.029281890       10.825206       1
       190.57703       24.928850     0.012385161       10.974075       1
       237.06087       12.344840     0.014055031       11.023370       1
       130.14494       42.599560     0.042298197       10.922951       1
       249.53511       75.562370     0.015733821       10.969679       1
       336.02844       62.206459     0.032020213       10.913130       1
       85.832520       61.076729     0.027250492       10.904058       1
       50.599270       21.522579     0.010757185       10.860881       1
       339.28598      -22.292351     0.019234687       11.005646       1
       49.515621      -19.812941     0.048456036       10.925301       1
       357.52258      -42.634460     0.016821321       10.899468       1
       103.83372      -8.9539499     0.018806923       10.924552       1
       81.399170      -44.695221     0.023062520       11.018413       1
       98.895737      -54.796021     0.018713101       10.982311       1
       157.75864      -52.019951     0.030698977       11.065792       1
       142.93871      -11.099850     0.027255007       10.972070       1
       223.30748      -50.529259    0.0048542601       10.799618       1
       172.92784      -11.470690     0.023471930       10.906455       1
       161.10957       7.1705298     0.020109746       10.902881       1
       240.26129      -19.578529     0.021644405       11.024798       1
       262.46069      -17.437660     0.042345033       10.932069       1
       154.70273       43.174290     0.040723835       11.034013       1
       211.56749       44.484161     0.014424123       11.001317       1
       235.25278       47.608971     0.045297322       10.800439       1
       245.31746       44.954868     0.034065498       10.862288       1
       131.75613       39.992748     0.012186229       10.839562       1
       289.59827       38.315559     0.023002913       10.837261       1
       330.40170       66.927887     0.037738329       11.038528       1
       313.62488       28.712061     0.023783057       10.821248       1
       312.74249       13.004700    0.0088923059       10.923068       1
       330.84723       51.136082     0.026962655       11.027328       1
       37.251461       71.803177     0.017639255       10.865563       1
       357.16217       36.103859     0.023540275       10.848630       1
       39.437431       20.546801    0.0063620726       10.727526       1
       340.04785      -21.403049     0.033756554       11.020510       1
       339.77841      -35.996399     0.024768489       10.841754       1
       39.745811      -34.860641     0.027969447       11.024881       1
       91.924843      -18.010151     0.019373375       11.005000       1
       61.865921      -46.714191     0.056477854       11.196163       1
       46.634838      -56.298561     0.022166176       10.961129       1
       82.959221      -41.823132     0.029059129       11.002642       1
       306.65436      -41.089020     0.019470600       10.998248       1
       340.58313      -76.340363     0.028830441       11.012063       1
       123.46880      -31.449711     0.019118548       10.820348       1
       132.03981      -49.085140     0.014642893       10.993880       1
       130.46884      -32.179520     0.045865605       10.941855       1
       168.55309      -50.882900     0.024006085       11.041815       1
       167.12756      -44.508591     0.026468932       11.043075       1
       152.63364      -19.643900     0.022620061       10.989286       1
       174.43195       5.1830802     0.029942903       10.750879       1
       275.79871      -24.220940     0.039023424       10.966752       1
       210.82767       16.416710     0.015555411       10.820221       1
       205.30951       43.468369     0.020838503       11.021743       1
       234.40581       42.298119     0.033945989       10.948988       1
       132.33878       35.830379     0.037887724       10.913903       1
       289.92365      -8.3149595     0.019153951       11.016439       1
       235.28795       74.656189     0.022835139       10.977834       1
       310.59689       22.123360     0.024042006       10.806907       1
       315.16977       20.620701     0.061851361       11.061382       1
       354.09332       66.662903     0.013525188       10.990007       1
       30.379391       58.864799     0.020989012       11.007126       1
       22.746149      -25.867331     0.032269429       11.055758       1
       8.4841995      -34.796841     0.019160730       11.020456       1
       25.352039      -33.719879     0.037135764       10.965014       1
       81.297249      -46.151131     0.042660770       10.975858       1
       9.2786398      -71.501350     0.053528849       10.982879       1
       25.579060      -74.566032     0.028235364       11.002556       1
       336.94171      -76.936401     0.027777329       10.946394       1
       168.47076      -69.478554     0.018738264       11.012375       1
       163.76926       11.258980     0.050263120       10.959788       1
       224.19725      -17.082861     0.019938688       10.992444       1
       274.93509      -27.530260     0.024060323       10.794953       1
       168.52431       25.394590     0.020022856       10.809660       1
       190.99541       22.053499     0.015437457       10.766919       1
       248.66093       29.846491     0.046301631       10.828942       1
       289.48193       14.582910     0.016972990       10.969856       1
       78.694687       81.346153     0.036074133       10.846345       1
       319.57202       33.386429     0.037615023       10.896218       1
       334.19772       43.182232     0.041146984       10.692072       1
       318.46268       12.097390     0.079470692       11.209265       1
       116.15243       36.131760     0.045769962       11.070617       1
       351.63092       12.895990     0.027504969       11.055703       1
       9.3422899      -20.375601     0.024211761       10.940339       1
       12.008800      -34.293049     0.032800442       10.999098       1
       113.52837      -40.776150     0.020610623       10.947161       1
       280.63635      -68.006767     0.022592206       10.964215       1
       158.84608      -59.210121     0.039968717       10.789122       1
       210.68721      -71.146606     0.037860213       10.699833       1
       137.21640      -8.2279997     0.057805050       10.853434       1
       148.98395      -5.8400698     0.020166442       10.681026       1
       194.22055      -44.700611     0.017225483       10.996503       1
       274.07837      -43.551960     0.017941578       10.553337       1
       274.01511      -39.902962     0.019221085       10.981611       1
       256.88547      -39.166149     0.034951265       10.938519       1
       180.03870       5.7821298     0.048342685       10.902020       1
       255.80829      -25.571980     0.043737438       11.017548       1
       153.84706       32.615349     0.034988271       11.021613       1
       230.73727       38.556789     0.022447007       11.016844       1
       302.87363       15.222240     0.011462239       10.915698       1
       114.26116       64.513657     0.059623214       11.022909       1
       312.23318       46.887112     0.036103793       11.007420       1
       313.07455       36.766918     0.044023870       10.913262       1
       335.64639       60.879608     0.032099293       11.060329       1
       323.13330       16.517540     0.042572493       11.011637       1
       27.944790       48.738060     0.049595623       10.877132       1
       324.08530      -12.052840     0.048617454       10.993702       1
       39.165760       25.028379     0.020252877       10.933247       1
       30.899260      -21.260929     0.047571375       11.045102       1
       20.541861      -51.546360     0.023512193       11.005558       1
       102.89596      -35.028679     0.039101622       11.042948       1
       233.95995      -74.141296     0.018392476       10.956491       1
       157.97490      -37.875561     0.029755685       11.015405       1
       156.98622      -30.019039     0.034681219       10.900840       1
       151.10173      -14.161400     0.028047955       11.012080       1
       266.03494      -42.691200     0.042530690       10.709533       1
       146.30495       15.667700     0.017784554       10.757935       1
       199.31546       24.731140     0.018255051       10.701140       1
       213.37927       30.640011    0.0065721968       10.875069       1
       230.65125       34.917370     0.023792377       10.998272       1
       263.93124       21.508329    0.0025341766       10.535595       1
       184.78404       62.130920     0.035766196       11.077570       1
       38.760109       84.140602     0.023212117       10.963794       1
       343.00092       19.934481     0.014738035       11.045124       1
       355.40762       12.108760     0.026459244       10.991051       1
       320.43549      -18.386271     0.030169707       10.932452       1
       327.01599      -15.807420     0.013746162       11.006575       1
       35.355049       11.871690     0.047456683       10.986817       1
       42.184101      -26.871050     0.029194732       10.730985       1
       61.100090      -37.123638     0.029566806       11.023927       1
       353.39194      -53.435581     0.037755696       10.953571       1
       45.287010      -54.304611     0.016509890       11.014670       1
       110.55286      -35.638680     0.026100609       11.032140       1
       130.64842      -69.353973     0.018099251       11.050740       1
       257.93665      -64.606873     0.016906604       10.996686       1
       184.23012      -31.879061     0.019257901       10.995705       1
       197.41302      -17.530569     0.029574647       11.045947       1
       243.70287      -18.535049     0.025594459       10.924854       1
       264.71875      -23.471901     0.056014263       10.882018       1
       260.56439      -22.385389     0.036060593       10.947310       1
       209.47571       7.7101798     0.030874665       10.911235       1
       161.40021       26.266300     0.038579603       10.768639       1
       203.74246       15.408420     0.043137362       11.041049       1
       237.96201       8.1601400     0.019853722       10.934228       1
       250.85661       11.710600     0.023527108       10.897596       1
       272.66351       12.908510     0.017679469       10.976666       1
       272.48224       13.351740     0.017100592       11.000184       1
       273.53119       30.022600     0.034320331       11.054930       1
       310.58670       35.022701    0.0057011568       10.878814       1
       316.52927       37.475632     0.017435340       10.945041       1
       48.635441       66.236610     0.034742482       10.978994       1
       341.96155       30.331890     0.047919397       10.767967       1
       328.57751       11.690000     0.016536682       11.003739       1
       346.98053       10.663680     0.015067646       11.096970       1
       22.610901       28.840620     0.031016258       10.878593       1
       109.41351       32.638210     0.064283751       10.839345       1
       36.582260       16.373610     0.021855926       10.962338       1
       36.839169       6.6442499     0.031356075       10.988452       1
       89.747978       23.971670     0.014351670       11.010131       1
       346.24658      -35.606682     0.063982120       10.862606       1
       337.09457      -46.095409     0.039782799       10.919656       1
       94.263474      -42.690880     0.042034717       11.104293       1
       107.16335      -33.935459     0.028213132       10.877499       1
       311.37460      -57.311749     0.030321436       10.985836       1
       126.34507      -6.7141199     0.039985958       10.903164       1
       268.91760      -75.614616     0.012047388       10.796205       1
       133.84372      -30.905190     0.035790151       11.085631       1
       143.40923      -53.707329     0.011164391       10.913931       1
       139.63795      -17.438860     0.019053517       11.049182       1
       146.18358      -20.893749     0.031121729       11.057859       1
       149.22401      -14.732850     0.020855351       11.051785       1
       150.82994      -13.066180     0.020547114       10.966998       1
       221.32266      -13.862500     0.022560510       10.884134       1
       192.10838       11.178320     0.015193466       10.915293       1
       242.63928       9.9217300     0.041060429       11.019856       1
       245.01988       15.092160     0.015086376       10.815018       1
       183.02603       69.885689     0.033793218       10.958602       1
       290.50766       17.161900     0.032135687       10.920421       1
       157.99718       89.625267     0.021268731       10.779841       1
       98.492561       70.326637    0.0087813653       10.948782       1
       346.04013       65.359962     0.020832890       10.551728       1
       74.628227       48.682789     0.019735559       11.004926       1
       324.65308      -11.501250     0.050705843       11.101886       1
       4.0414901       17.023849     0.027455852       11.006579       1
       23.809240       12.890730     0.028453001       11.012107       1
       355.72675      -10.350320     0.019607807       10.969599       1
       60.422749       5.9043498     0.025743050       11.040231       1
       81.834137      -13.092010     0.049979937       11.019086       1
       139.72047      -68.452072     0.035184026       10.911105       1
       196.73582      -17.266609     0.028584892       11.003441       1
       277.36008      -19.379841     0.034925732       10.871455       1
       242.92558       25.092819     0.054139479       11.023388       1
       274.19028       12.481710     0.018970964       10.970971       1
       149.59348       53.664719    0.0072354608       10.626786       1
       151.35774       60.820000     0.027390778       10.909414       1
       287.73700       26.480551     0.067203340       10.959483       1
       302.62668       54.105949     0.036120679       11.033462       1
       121.50039       64.849663     0.034711401       10.774915       1
       327.29849       75.181717     0.030121824       10.863332       1
       337.85144      -24.615141     0.014259931       10.969895       1
       61.370380      -21.494560     0.041190868       10.763182       1
       358.48752      -42.123032    0.0076912438       10.900964       1
       41.883228      -47.494621     0.018146954       11.023863       1
       107.15630      -10.178750     0.024325749       10.843629       1
       319.87604      -53.148491     0.039808119       11.091719       1
       129.86209      -30.021151     0.017140449       10.767285       1
       229.74138      -63.742569     0.023686178       10.979001       1
       264.76968      -51.027370     0.058634309       10.896476       1
       280.35263      -40.055149     0.025285569       10.994069       1
       205.10152      -21.171989     0.051944663       10.964958       1
       202.26591      -18.756510     0.052728487       11.066898       1
       159.70082       10.494680     0.024974838       10.898279       1
       271.47241      -31.608030     0.026802318       11.046921       1
       230.46059      -24.429489     0.036704872       10.973931       1
       169.23286       9.4835300     0.041075614       10.927894       1
       276.90979      -21.891729     0.021985020       11.022667       1
       232.26054       19.568319     0.035310914       10.962424       1
       271.15768      -6.8969202     0.025150534       11.025726       1
       191.48500       48.026470     0.022660996       11.047390       1
       266.62375       22.515221     0.035493050       10.853883       1
       248.59993       41.680328     0.038752672       11.027073       1
       290.64240       8.7272902     0.050525689       10.712440       1
       150.09384       72.559532     0.037497313       11.006922       1
       128.97873       67.512878     0.030156706       10.882420       1
       298.64590       42.629181     0.027207584       11.028949       1
       311.68372       31.317970     0.047528062       11.016994       1
       342.11746       63.079781     0.013881972       10.891924       1
       321.81232       34.978088     0.037370991       11.014604       1
       8.9526596       71.503899     0.023371889       11.017201       1
       328.27164       8.1637697     0.034234645       11.064715       1
       333.37070       14.341180     0.014680576       11.000976       1
       323.50104      -5.6539402     0.035138120       10.933990       1
       24.984871       41.415272     0.041229339       10.882279       1
      0.40384001      -27.726440     0.020219549       11.008162       1
       40.157169      -17.485500     0.039825201       11.065762       1
       336.82318      -50.671249     0.041748841       10.980578       1
       119.09021      -30.882481     0.022113398       11.118995       1
       136.74023      -54.214920     0.045693150       11.083426       1
       290.56509      -53.478741     0.023574596       10.650717       1
       150.30684      -12.877200     0.016967942       11.022844       1
       286.92783      -41.085411     0.033389377       11.075584       1
       217.87103      -33.193321     0.031574626       10.798004       1
       258.14383      -30.191641     0.032778491       11.026043       1
       226.69002      -16.502260     0.018274876       10.847190       1
       264.38382       7.3822699     0.013732514       11.007540       1
       279.78122      -5.3445301     0.013781405       10.876666       1
       208.25214       70.599083     0.033014900       11.017639       1
       123.29720       69.194283     0.029722667       11.022322       1
       312.46661       48.105221     0.038519244       10.998487       1
       320.26361       55.457451     0.028841983       11.052092       1
       314.58868       30.543171     0.036910168       11.155447       1
       58.836281       73.144081     0.027139230       11.007776       1
       93.848213       40.137299     0.033501941       11.009868       1
       352.89655       10.429800     0.027540338       11.006793       1
       102.22587       32.610119     0.047243930       10.679287       1
       48.413330       20.721460     0.019557831       10.895471       1
