#      glon(deg)       glat(deg)    redshift            kmag      real(1) or mock(0)
       330.18973     -0.26610136     0.046858672       11.553328       0
       338.72162      -4.5168247     0.057445643       11.475548       0
       336.62430      0.98679829     0.058922582       11.352185       0
       338.72162       6.5848951     0.057445643       11.475548       0
       336.62430      -1.8672523     0.058922582       11.352185       0
       338.52948      0.93606186     0.068656720       10.898030       0
       338.52948       7.7909536     0.068656720       10.898030       0
       339.34888       2.7000961     0.072102916       11.541419       0
       337.21597      -6.8853869     0.086556357       11.439313       0
       338.85706      -4.5612907     0.089912450       11.582349       0
       345.23566       7.2688637    0.0067092624       10.044425       0
       346.43655      -5.5280390     0.011819581       10.912618       0
       346.43655      -1.8375225     0.011819581       10.912618       0
       344.21271      -3.4813595     0.014367986       8.7081727       0
       346.90372      -3.4315114     0.014042007       10.982336       0
       343.68951     0.045108795     0.014814470       10.433320       0
       349.70343       4.5152464     0.013537932       10.311040       0
       344.28796      -5.6966662     0.014399138       10.929253       0
       346.98053       2.6499176     0.015067646       11.096970       0
       346.86588       3.3333588     0.013641175       11.303305       0
       344.28796      -6.9090691     0.014399138       10.929253       0
       346.39520       7.7535830     0.013957135       11.146117       0
       343.68951      0.86840820     0.014814470       10.433320       0
       341.65622      0.78734303     0.017095075       10.308169       0
       346.13715      0.71159649     0.015651751       9.8444688       0
       347.93652       7.8013811     0.018359487       10.946407       0
       346.13715     -0.92623854     0.015651751       9.8444688       0
       349.92941      -2.6515450     0.016990851       10.826902       0
       341.62241      -7.7616858     0.017707829       9.6477389       0
       341.22119      0.31356621     0.016956489       10.014814       0
       341.58481      -4.5609198     0.016830080       10.447491       0
       346.13715      -5.5259027     0.015651751       9.8444688       0
       348.71198      -6.7737975     0.016020741       11.419416       0
       345.79700      -3.9307981     0.019335100       10.495902       0
       349.71286      -7.4680786     0.021383963       10.153134       0
       348.32303       5.7805939     0.022309274       11.134493       0
       345.79700      0.32737160     0.019335100       10.495902       0
       345.93451      0.73874474     0.019070775       10.648226       0
       341.58624      -2.1819062     0.022219990       10.746266       0
       348.32303    -0.045082092     0.022309274       11.134493       0
       345.79700       5.7304258     0.019335100       10.495902       0
       349.15305       5.2685452     0.020243370       10.345223       0
       340.74048       7.6418743     0.019176921       10.420498       0
       345.79700      0.70027256     0.019335100       10.495902       0
       341.13010      -5.0690470     0.025317327       10.070150       0
       348.51236       3.6165323     0.022726030       11.449556       0
       342.44760     -0.58576632     0.025459679       10.765511       0
       349.15979      -6.5242734     0.023773104       10.349222       0
       349.15979      -6.3252029     0.023773104       10.349222       0
       341.91003      0.12900829     0.025656845       11.378013       0
       342.89151       4.4454651     0.024149780       10.716181       0
       340.31546      -3.2433519     0.025238401       11.184949       0
       342.86981       6.1390753     0.024489633       11.539045       0
       342.44760       7.2774229     0.025459679       10.765511       0
       346.96552       6.1537838     0.025400360       10.578360       0
       342.96689      -6.9575977     0.025104404       11.341609       0
       344.51126       7.4688225     0.026897711       10.834163       0
       344.70850       7.6562948     0.026086771       11.456104       0
       341.40231       3.8102627     0.026047817       11.112006       0
       344.75241       4.0550604     0.025963994       11.365793       0
       343.35410       7.7879868     0.027074031       11.311610       0
       344.51126       5.1711121     0.026897711       10.834163       0
       344.51126       4.0195045     0.026897711       10.834163       0
       341.42026      -2.7299919     0.025811248       11.138404       0
       349.91266      -5.4613194     0.026093774       11.129123       0
       349.46539       1.9156332     0.027818147       11.375498       0
       344.70850      -5.7804298     0.026086771       11.456104       0
       343.01617      -5.9950213     0.032954967       10.914488       0
       347.23312      -6.5556355     0.033625133       11.090178       0
       341.89313       1.1571140     0.033003119       11.595609       0
       349.87729      0.89301682     0.032972765       10.968533       0
       343.52286       7.0838289     0.033905839       11.115886       0
       349.87729       7.6161823     0.032972765       10.968533       0
       347.49683       5.0278406     0.034272377       11.530809       0
       347.49683       6.9143019     0.034272377       11.530809       0
       349.87729      -1.4443674     0.032972765       10.968533       0
       346.07974      0.98643208     0.037595369       11.400168       0
       347.10938       1.1574745     0.040945358       11.543568       0
       342.10312      -3.4689617     0.041519692       11.682005       0
       347.10938      -3.3028474     0.040945358       11.543568       0
       342.18283     -0.36469984     0.041807476       11.702725       0
       342.18283      -1.8392625     0.041807476       11.702725       0
       342.18283      -6.8419085     0.041807476       11.702725       0
       342.18283      -5.8111186     0.041807476       11.702725       0
       345.75955      -4.5641584     0.045349547       11.741570       0
       349.41605     0.082466125     0.044198675       11.352699       0
       349.34390      -5.6581316     0.044231234       11.049780       0
       346.12958      -3.4740195     0.044067267       11.562371       0
       343.19904      -1.5137916     0.042889168       11.750429       0
       343.90427      -7.7160902     0.042710922       10.665984       0
       346.12958       3.6052084     0.044067267       11.562371       0
       348.91064      -1.1187439     0.042819018       11.491254       0
       345.75955     0.054012299     0.045349547       11.741570       0
       349.68408      -6.6570215     0.043638204       11.147300       0
       349.34390      -4.3307829     0.044231234       11.049780       0
       348.91064       1.6193838     0.042819018       11.491254       0
       340.91431       3.8170671     0.048062169       11.282322       0
       348.80685      -5.9573340     0.047418261       10.970721       0
       343.98294       3.4441652     0.045994241       11.613176       0
       341.34964       3.5944586     0.047569409       11.495096       0
       344.53366      -2.4434242     0.050170743       11.605559       0
       348.09863       4.5275278     0.054371192       11.072962       0
       348.09863      0.61933899     0.054371192       11.072962       0
       346.34018      -4.2189913     0.054154957       10.825426       0
       346.34018      -5.1976633     0.054154957       10.825426       0
       341.30298      -3.6382570     0.057031314       11.083527       0
       347.39999      -3.6810727     0.061800703       10.945258       0
       342.54565      0.31630325     0.060409221       11.818841       0
       342.54565      -1.3565149     0.060409221       11.818841       0
       347.95859       3.0881567     0.065980414       11.741495       0
       347.21371      -6.2123442     0.062800727       11.611711       0
       344.83130      -7.5019727     0.064535896       11.085962       0
       344.83130      -2.9638815     0.064535896       11.085962       0
       344.83130      -4.4516950     0.064535896       11.085962       0
       343.50974      -6.9434938     0.067018315       11.501031       0
       349.11258       1.0497293     0.085847403       11.226613       0
       356.35098       3.4128418   0.00051724064       10.325348       0
       356.35098       3.6029634   0.00051724064       10.325348       0
       358.62418       5.1279240    0.0038335272       10.314970       0
       355.99066      -7.7652721     0.013414456       10.166723       0
       351.08136       2.2699423     0.013206088       9.4431871       0
       357.17886       2.4450722     0.013172801       9.3851010       0
       355.99066      -4.0292950     0.013414456       10.166723       0
       355.99066      -1.3755074     0.013414456       10.166723       0
       355.02734      -6.5675254     0.016360724       10.826288       0
       354.76373       1.8461876     0.018090491       11.381718       0
       358.13095       2.8729429     0.018677855       9.8242212       0
       354.76373      -7.2167792     0.018090491       11.381718       0
       356.52448       4.2080841     0.016072876       10.030549       0
       359.39847      0.66517258     0.016078410       9.9745630       0
       356.52448       4.8290033     0.016072876       10.030549       0
       355.07895       2.4202318     0.016808529       10.888435       0
       351.74500       7.6336241     0.016912132       11.304700       0
       357.91461      -3.9407248     0.018947067       10.375909       0
       351.06461       4.1064615     0.019645659       11.391695       0
       350.43588       5.8777771     0.021724660       10.787003       0
       359.38232     -0.48241711     0.019460720       10.132223       0
       359.38232      -2.2975974     0.019460720       10.132223       0
       356.78833      -6.9845648     0.020009328       9.6146246       0
       352.46021       4.3167362     0.022186275       11.029180       0
       350.43588       2.6253195     0.021724660       10.787003       0
       353.91125      -3.7904339     0.019105753       10.865316       0
       352.33966      -5.0539284     0.020700143       11.312389       0
       355.72675       4.6971092     0.019607807       10.969599       0
       351.41333       5.0685730     0.020457218       11.205769       0
       354.63126      -3.6450591     0.019250126       10.308684       0
       353.04730     -0.64614153     0.021908321       11.436472       0
       356.06683      -6.5958548     0.020199569       10.396111       0
       351.48712      -2.2247448     0.021043337       10.308265       0
       356.78833      -1.1853528     0.020009328       9.6146246       0
       352.46021      -2.6129398     0.022186275       11.029180       0
       353.32269       6.9170361     0.019321947       9.2668683       0
       352.33966       1.0728893     0.020700143       11.312389       0
       353.86475       4.8764305     0.019619306       9.0636278       0
       352.46021      -6.4418144     0.022186275       11.029180       0
       352.31412      -4.9863586     0.020583006       11.095090       0
       351.41333      -3.8464127     0.020457218       11.205769       0
       353.91125     -0.63616562     0.019105753       10.865316       0
       354.21188      -4.0356245     0.019282738       10.468768       0
       351.41333      -5.6758862     0.020457218       11.205769       0
       350.48157       5.3659658     0.021998063       10.474701       0
       358.51404       4.4276409     0.020828312       10.238717       0
       354.26984      0.71124077     0.024621636       11.068381       0
       351.78110       3.8015747     0.024801877       10.841839       0
       356.31860       6.7207918     0.025439056       11.259459       0
       359.59042       1.2450495     0.024044796       9.6139138       0
       359.59042      -2.4606371     0.024044796       9.6139138       0
       351.78110      -2.4680033     0.024801877       10.841839       0
       350.83206       7.0084095     0.024004412       9.7818112       0
       353.73608      -2.3278360     0.023117080       11.225552       0
       350.97052      -1.6570311     0.025130781       10.265676       0
       353.18781      -2.9703674     0.025374673       10.972295       0
       353.74933       5.8604898     0.025471673       10.196542       0
       359.59042      -4.2561531     0.024044796       9.6139138       0
       351.11185     -0.44071293     0.022582577       11.069190       0
       359.38074       2.8406506     0.024981960       10.966298       0
       354.26984       1.8249159     0.024621636       11.068381       0
       359.15057       7.3805084     0.025271888       10.421034       0
       353.92477       6.2762814     0.023699239       10.642035       0
       351.78110       7.3455801     0.024801877       10.841839       0
       354.26984       1.7756329     0.024621636       11.068381       0
       353.73608      -1.7848649     0.023117080       11.225552       0
       355.20517      -6.4601336     0.023215145       10.431801       0
       354.48489       1.9156609     0.023713550       10.200071       0
       350.83206       4.7500162     0.024004412       9.7818112       0
       353.73608       4.0755587     0.023117080       11.225552       0
       354.43201      -7.7042518     0.025002138       10.240348       0
       350.83206       1.4877119     0.024004412       9.7818112       0
       350.97052      -3.1782584     0.025130781       10.265676       0
       359.59042      -1.9165211     0.024044796       9.6139138       0
       359.59042      -6.4784193     0.024044796       9.6139138       0
       354.43201      -2.7900982     0.025002138       10.240348       0
       354.06644      0.53213882     0.023221528       10.721818       0
       354.39835       2.6433229     0.025792060       11.195356       0
       355.08090       4.7226877     0.026984903       11.654384       0
       358.48648      -4.9964347     0.027481216       10.699643       0
       358.48648       4.5094910     0.027481216       10.699643       0
       357.72772      -6.8218355     0.026524216       10.848215       0
       359.76822      -2.7390056     0.026628044       10.593478       0
       352.89655       5.8097153     0.027540338       11.006793       0
       359.76822     -0.34734392     0.026628044       10.593478       0
       357.72772       5.4894228     0.026524216       10.848215       0
       355.59296       1.4341822     0.028951080       9.9443682       0
       358.15018      -5.5165339     0.026421035       10.972953       0
       355.01321      0.93874168     0.027043525       11.229533       0
       357.40253      -4.1123266     0.025833653       10.526462       0
       355.59296       2.1946507     0.028951080       9.9443682       0
       359.95352       3.5005951     0.026488412       11.706124       0
       354.74023      -5.6771965     0.027532136       10.851773       0
       359.49582      -4.3187604     0.025825200       11.462440       0
       359.95352      -3.3742743     0.026488412       11.706124       0
       359.49582       3.6148243     0.025825200       11.462440       0
       355.59296       3.5006828     0.028951080       9.9443682       0
       355.01791      -4.4344416     0.031919588       11.646875       0
       354.20816       1.4896822     0.031918339       11.610872       0
       359.18430      -7.7218018     0.029845139       11.069632       0
       359.46262      -3.9520149     0.029422855       10.827563       0
       354.30359     -0.98572397     0.029187471       11.637967       0
       359.46262      -7.0637498     0.029422855       10.827563       0
       358.23895       6.1758718     0.030189537       10.551503       0
       358.10165       3.0535116     0.029122906       10.434803       0
       359.62845       6.1749697     0.029220553       10.083051       0
       354.83606      -4.0094442     0.034465880       10.248297       0
       354.83606       1.3157196     0.034465880       10.248297       0
       355.15906       1.3042240     0.033253510       11.504241       0
       350.60184       5.6079025     0.033005548       10.958616       0
       354.83606       2.8106432     0.034465880       10.248297       0
       355.15906       4.1207342     0.033253510       11.504241       0
       359.26627      -7.0772862     0.032900409       11.554351       0
       355.15906       5.7611704     0.033253510       11.504241       0
       359.36816       5.9331827     0.035105371       11.593907       0
       359.26627      -7.2596207     0.032900409       11.554351       0
       358.54755      0.25089169     0.037328801       10.596499       0
       358.35736      -6.6937923     0.036023834       11.717218       0
       358.43057       6.6369896     0.035985058       10.671121       0
       354.83252       7.3538895     0.036480305       11.175366       0
       354.83252      -7.6346312     0.036480305       11.175366       0
       354.69806     0.093456268     0.035794491       10.214642       0
       358.03574       6.4005442     0.038828225       11.629262       0
       359.33307     -0.31539059     0.035955772       11.584047       0
       358.35736       6.4757738     0.036023834       11.717218       0
       358.54755      -3.6536145     0.037328801       10.596499       0
       358.80630       2.7238226     0.037800456       11.319683       0
       352.27805       7.0046530     0.041782828       11.771663       0
       350.83661      -6.2357693     0.041698251       11.567452       0
       354.32025      0.29450893     0.040200150       11.017701       0
       352.27805     -0.48192167     0.041782828       11.771663       0
       352.27805       1.7030334     0.041782828       11.771663       0
       353.36356       2.8213844     0.044316898       10.969994       0
       353.36356      -5.1771603     0.044316898       10.969994       0
       359.86609       4.2968740     0.045570087       11.639119       0
       359.54810     -0.80155563     0.046531756       11.390515       0
       353.15927       3.2827845     0.046474297       11.145372       0
       355.29626       5.2758780     0.046129629       11.567513       0
       356.10880       6.3264284     0.046484285       11.635396       0
       356.10880      -1.1224108     0.046484285       11.635396       0
       358.53732      -7.7307158     0.051914831       11.462884       0
       359.42267      -4.5752649     0.055893758       11.309722       0
       358.27612       1.4088326     0.053352104       11.254442       0
       356.04745      -3.9875093     0.055800519       11.176491       0
       358.27612     -0.35920620     0.053352104       11.254442       0
       356.04745      -2.8885484     0.055800519       11.176491       0
       358.27612      -4.1171646     0.053352104       11.254442       0
       359.42267      -4.7681556     0.055893758       11.309722       0
       355.99249       1.9601326     0.056120937       11.752282       0
       359.05814      -3.8359909     0.057821577       11.464474       0
       356.44241       5.8660336     0.058002915       11.681921       0
       355.99249       3.5530844     0.056120937       11.752282       0
       354.16541      -1.6563745     0.060459508       11.498964       0
       354.16541       2.3447552     0.060459508       11.498964       0
       353.25259      -7.4262214     0.059507590       11.106625       0
       354.16541       4.6936636     0.060459508       11.498964       0
       357.70331      -1.7560163     0.065343475       11.684938       0
       352.80750       7.3404055     0.062952936       11.331084       0
       355.03745      -4.5316429     0.066473742       11.679701       0
      0.55495000      -3.6288652     0.017356986       9.4588398       0
      0.55495000       4.5766573     0.017356986       9.4588398       0
      0.83380002       5.0371780     0.019049233       11.091171       0
       5.1372199     -0.80371857     0.019845801       10.783207       0
       1.6089300       6.4117193     0.019186138       11.065521       0
       1.6089300      -4.0994000     0.019186138       11.065521       0
       4.0219698      -3.2274427     0.019644011       10.037692       0
       1.5097700      -2.9104800     0.019629320       11.251654       0
       1.6141100      0.13118172     0.019442188       9.7341756       0
      0.62516999    -0.028731346     0.019425448       10.330133       0
       4.0219698      -1.5745740     0.019644011       10.037692       0
       1.6089300       3.8472805     0.019186138       11.065521       0
       2.9998100       2.2928152     0.019339713       11.223913       0
       8.4967604      -5.8120055     0.024735919       11.186672       0
      0.50700998       3.9784307     0.025246895       10.897971       0
       9.2935400       3.3506775     0.024408018       10.922837       0
       2.0757000       1.7706432     0.022646422       10.205353       0
       2.0315299       1.6652927     0.022955857       10.905141       0
       9.6978197       2.4848909     0.025231779       10.081933       0
      0.72192001      -5.1694689     0.023565570       10.957694       0
       6.3318801       3.1302967     0.022858471       11.180893       0
      0.68848002       5.6339912     0.022644160       11.322347       0
       7.9460101       7.8787584     0.025067864       10.886515       0
       9.6978197       2.5005617     0.025231779       10.081933       0
       8.3268003      -7.5004978     0.024071694       10.322982       0
       8.3113499      -2.8815398     0.023574407       11.315717       0
       8.3268003      -6.1663752     0.024071694       10.322982       0
       8.3807001      -3.3176670     0.022678351       10.122435       0
      0.13959999      -5.3990698     0.024210490       11.473336       0
       8.3268003       4.5086565     0.024071694       10.322982       0
       6.3318801      -1.3053780     0.022858471       11.180893       0
       9.2935400      -2.6181283     0.024408018       10.922837       0
      0.72192001       6.9238071     0.023565570       10.957694       0
       6.3318801       5.4735384     0.022858471       11.180893       0
       8.3113499      -3.4882011     0.023574407       11.315717       0
       8.4967604      -3.8353314     0.024735919       11.186672       0
       5.8007002     0.084649086     0.026621497       10.451462       0
       3.5190499      -6.2652998     0.027577681       11.720888       0
       3.8975599      0.43292427     0.027493570       11.225674       0
       8.2000799       3.7412195     0.026316650       10.869688       0
       7.2321000      -5.6896749     0.027432166       11.233519       0
       1.7488900      -3.2599325     0.028703661       10.280741       0
       6.9225602      -4.2762918     0.026535365       10.002244       0
       9.9752703      -7.4952936     0.027358389       11.327332       0
       4.2510200      -2.3777571     0.027564646       11.397855       0
       3.4586301      -2.5336146     0.026110637       11.641165       0
       3.0557001      -4.7277632     0.028173032       11.274397       0
       4.0716200      -3.5175767     0.028555018       10.178365       0
       2.9842899      0.36007309     0.027748578       10.318321       0
      0.78529000      -5.7606816     0.028399945       10.945972       0
       8.0270996       3.3095798     0.026435484       10.546990       0
       9.2963896      0.98904705     0.025944980       11.040744       0
       1.9068600       6.5941944     0.027513201       10.844725       0
      0.90836000      -3.5102882     0.028229395       10.616540       0
       3.4761701       4.6528349     0.027697231       10.163191       0
      0.47145000       6.2869568     0.027153927       10.469813       0
       2.6122799       6.0113344     0.027753406       10.803334       0
       9.2963896       2.3212471     0.025944980       11.040744       0
       7.2321000       1.2254725     0.027432166       11.233519       0
       6.4650402    -0.048202038     0.027117447       10.666721       0
       7.9059401      -4.8949280     0.027281016       11.206135       0
       5.7050300       7.7113495     0.028127227       11.472281       0
       3.8975599      -1.4471416     0.027493570       11.225674       0
       7.4511600      0.87744808     0.026426802       10.484968       0
       1.3564399       3.0108442     0.028235761       10.148556       0
       8.1274300       1.4243479     0.028846076       11.448102       0
       9.3143597       6.6134930     0.028591847       11.240458       0
       8.4584303      -4.7475662     0.026489118       10.939126       0
       1.4136800      -3.2968788     0.027646594       11.358062       0
      0.67387003      -7.8900080     0.026583672       10.456366       0
       1.9851500      -7.0280881     0.027260507       11.233084       0
       6.9225602      -2.4941354     0.026535365       10.002244       0
       3.4659901       1.0662136     0.028614262       11.480515       0
       1.3564399       5.7352619     0.028235761       10.148556       0
       1.9068600      -1.0939159     0.027513201       10.844725       0
      0.55193001      -6.2430539     0.027198949       11.119928       0
       3.4586301      -1.3245530     0.026110637       11.641165       0
       5.8007002       1.0018845     0.026621497       10.451462       0
       4.4185901      -3.2198944     0.028148310       11.629335       0
      0.46257001       1.2436743     0.027464776       11.165602       0
       6.1272602      -1.8372855     0.026878557       10.168114       0
       4.0716200       2.9484949     0.028555018       10.178365       0
      0.67387003      -2.1128712     0.026583672       10.456366       0
      0.80672002      -2.7533302     0.027175206       10.689867       0
       1.3564399     -0.14043474     0.028235761       10.148556       0
       3.2320399      0.97463608     0.027968524       11.438879       0
       4.0716200      0.99327183     0.028555018       10.178365       0
       2.6460900       1.7542391     0.028005947       11.246974       0
       6.9225602       3.5662060     0.026535365       10.002244       0
       3.2320399      -3.7753730     0.027968524       11.438879       0
       1.3564399     -0.34210587     0.028235761       10.148556       0
       2.9842899       7.2523203     0.027748578       10.318321       0
       8.4063597       5.2423677     0.027665227       10.898110       0
      0.66500002      -5.4151411     0.029039418       10.330592       0
       9.3143597       3.5884027     0.028591847       11.240458       0
       5.1504698       4.9838791     0.029808391       10.459539       0
       3.6958101      -5.7745986     0.029465858       10.763671       0
       1.0193200       1.7203207     0.029772188       11.342447       0
       1.6812000    -0.094902039     0.031523345       11.067875       0
      0.50081003      -4.1431527     0.031517705       11.567861       0
       8.2608299      0.63863277     0.030134513       11.256364       0
       4.0484500      -4.5000353     0.030408563       11.524057       0
       6.6381402      -1.9591098     0.031876190       11.439765       0
       2.3166001       4.9590073     0.029489808       10.806732       0
       3.2481401     -0.51804876     0.030400010       11.352035       0
       5.1784201      -2.1996779     0.030769139       11.765969       0
       2.6051400       1.7803087     0.031486935       11.230782       0
      0.45489001      -2.9516654     0.032256960       11.328727       0
       6.4834399       1.6464119     0.029229559       11.237073       0
      0.98266000       5.1544209     0.031699232       11.208318       0
       1.0801001      0.36484909     0.031696874       10.123313       0
       8.2608299      -7.8118806     0.030134513       11.256364       0
       3.9741399       6.4390516     0.030364601       11.593945       0
       5.1504698       5.2073669     0.029808391       10.459539       0
       1.1937701       3.9129353     0.029151282       11.339876       0
      0.67294002      -1.2042909     0.029481577       11.138711       0
       1.0801001       7.8404331     0.031696874       10.123313       0
       5.1333098      -2.6383200     0.029351202       11.386381       0
       3.9741399       6.3473663     0.030364601       11.593945       0
      0.52644998      -3.6737061     0.029393396       10.940488       0
      0.64538002       4.0504465     0.029618800       11.106059       0
      0.78196001       2.8982220     0.032339407       10.432935       0
       1.6858500       2.0383043     0.030402927       11.619043       0
       5.3386798      0.22220612     0.029047161       11.286612       0
       4.0434799       4.6959448     0.029265072       10.469163       0
       4.0434799      0.75744247     0.029265072       10.469163       0
      0.45124999      -4.9125514     0.030352857       11.007916       0
       3.2759099      -5.2525339     0.029694572       11.422250       0
      0.52644998       4.0211096     0.029393396       10.940488       0
       3.9741399       2.6036520     0.030364601       11.593945       0
      0.60569000     -0.42425203     0.035338889       11.644495       0
      0.60569000       7.3630180     0.035338889       11.644495       0
     0.085340001      -1.9696336     0.033631886       11.377196       0
     0.085340001      -7.3359461     0.033631886       11.377196       0
      0.35150000      -2.8599248     0.033032869       11.514685       0
     0.085340001       3.7378721     0.033631886       11.377196       0
       5.5068302      -5.0151215     0.034479601       11.609331       0
     0.085340001      -5.5432920     0.033631886       11.377196       0
      0.72542000      -2.8437529     0.035434119       11.092735       0
      0.60821998      -2.3006110     0.036356201       10.767054       0
       3.3027101       3.6178474     0.035783592       11.338614       0
      0.60821998       5.6336517     0.036356201       10.767054       0
       6.8137598      -4.7636700     0.042328132       11.355026       0
       6.1324100     -0.80570841     0.042233864       11.579791       0
       5.6777201      -5.6583796     0.042256536       11.313848       0
       5.6777201      -7.6843033     0.042256536       11.313848       0
       6.1324100      -3.2607646     0.042233864       11.579791       0
       6.1324100      0.74408913     0.042233864       11.579791       0
       6.1324100     -0.72926807     0.042233864       11.579791       0
       4.9345498       4.5974236     0.044916109       10.851489       0
       4.8496299      -3.1520634     0.043157172       10.572098       0
       9.4153900       4.8540525     0.043098941       11.313954       0
       7.4663501      -3.1428862     0.049704902       11.220403       0
       7.0344601      -6.4914398     0.052496361       11.212324       0
       9.2723303       6.6700687     0.052552904       11.478464       0
       6.8188701      -7.4551058     0.050745814       10.839986       0
     0.094690003       5.8659906     0.051634873       11.214190       0
     0.094690003       1.3707609     0.051634873       11.214190       0
       9.2723303      -6.0885963     0.052552904       11.478464       0
       6.8188701      -2.8093553     0.050745814       10.839986       0
       6.8188701       1.9142122     0.050745814       10.839986       0
     0.019130001      -7.8107982     0.054999428       11.178513       0
      0.27000001      -4.1808262     0.053608841       11.204076       0
       7.4415598       6.2466288     0.054644785       11.522637       0
       3.0271599       6.4215088     0.058145536       11.234272       0
       4.7703300       2.2612600     0.056428069       11.495040       0
       7.6808300       5.5958862     0.058824901       11.220944       0
       3.0271599      -4.3515797     0.058145536       11.234272       0
       6.5644999      -2.6882691     0.061597802       11.769760       0
       2.0486400      0.81965542     0.064906794       11.020870       0
     0.020919999      -1.9431810     0.068631077       11.723966       0
       5.9435701       6.4643221     0.068613554       11.553924       0
     0.020919999       4.9911880     0.068631077       11.723966       0
       5.9435701       2.3664598     0.068613554       11.553924       0
       17.278910      -1.1028543     0.014634926       11.254859       0
       17.278910      -1.1511126     0.014634926       11.254859       0
       13.308050       1.6204681     0.021806789       11.116213       0
       19.515949    -0.048308849     0.019750370       11.323963       0
       13.573070       3.5395937     0.021851425       11.333327       0
       19.515949      -4.3561983     0.019750370       11.323963       0
       17.566990      -1.9625354     0.022211803       10.445245       0
       17.603161      -1.7085819     0.022235820       11.221306       0
       19.515949       7.7827082     0.019750370       11.323963       0
       13.573070      -2.7500601     0.021851425       11.333327       0
       17.615761       7.6643877     0.021722348       11.537998       0
       17.566990       7.8266621     0.022211803       10.445245       0
       13.566160      -1.8274813     0.021099990       10.849410       0
       13.518280       3.9788084     0.021713601       9.6159755       0
       18.070160      -1.7881861     0.021370778       9.7701007       0
       12.645240       4.8167839     0.025154393       10.634735       0
       17.088249      -2.6690526     0.024649683       11.190452       0
       12.645240       6.7104282     0.025154393       10.634735       0
       12.645240     -0.83417225     0.025154393       10.634735       0
       13.169280      -3.0465369     0.024575504       11.619264       0
       17.412500      -2.9027672     0.024278938       9.2655095       0
       10.002190      -5.1345949     0.025604946       11.608881       0
       17.412500      -3.2219720     0.024278938       9.2655095       0
       17.983280      -1.3653240     0.024528154       10.153144       0
       18.969021       3.2079735     0.024113927       10.255089       0
       12.386690       5.9169235     0.028026424       9.7060255       0
       11.502350      -7.6731100     0.028885548       11.461202       0
       12.905280       4.0762367     0.027556127       11.610833       0
       11.502350       1.8963690     0.028885548       11.461202       0
       12.386690      -3.5953903     0.028026424       9.7060255       0
       13.910630       6.2918196     0.025855207       10.402517       0
       11.502350       3.8648977     0.028885548       11.461202       0
       11.761720      -4.3184428     0.029011848       10.440522       0
       17.104050      -6.0465412     0.026532187       9.5332356       0
       17.104050      -6.1050262     0.026532187       9.5332356       0
       15.845540       1.5970354     0.028130217       11.305289       0
       12.386690      -2.5360460     0.028026424       9.7060255       0
       13.170170      -2.9985046     0.028452722       11.509106       0
       13.170170      0.53332329     0.028452722       11.509106       0
       12.386690     -0.64364290     0.028026424       9.7060255       0
       12.386690       4.0886917     0.028026424       9.7060255       0
       13.694070      -5.8567581     0.027668052       11.293117       0
       11.158310       4.9015188     0.028842402       11.470093       0
       17.325371      -3.2303882     0.026929187       11.131243       0
       11.761720      -2.7200489     0.029011848       10.440522       0
       13.910630       3.5659447     0.025855207       10.402517       0
       13.326140       1.1085796     0.027981809       11.157913       0
       12.974630     -0.99804258     0.030384070       10.880995       0
       11.374420      -4.4184694     0.029223788       11.679059       0
       19.882730       7.8977566     0.031001505       11.457556       0
       12.090250       5.5208435     0.029580263       11.247961       0
       15.923290      0.19523525     0.030911955       11.159329       0
       12.090250       2.0608587     0.029580263       11.247961       0
       14.349320       5.2341061     0.029995470       10.774011       0
       12.753610     0.018741608     0.029470989       9.7496845       0
       18.918530       6.9768057     0.029539611       11.039858       0
       11.374420       6.8602419     0.029223788       11.679059       0
       11.486320       4.9416389     0.029092091       10.502726       0
       17.684971      -1.9740214     0.035433752       11.008734       0
       17.684971      -4.0689731     0.035433752       11.008734       0
       14.758020      -2.4721880     0.032431792       11.242169       0
       19.250710      -3.8291402     0.034736944       11.434979       0
       19.250710      0.67119217     0.034736944       11.434979       0
       14.846140      -3.1618028     0.036106303       10.677426       0
       11.008310       6.6222935     0.037669136       11.383353       0
       14.409840      -1.8706183     0.037918704       11.493980       0
       16.215389      -6.3782992     0.036308944       10.063935       0
       16.962790      -6.6315823     0.036875355       10.687360       0
       11.008310       5.9511795     0.037669136       11.383353       0
       15.437220       5.6475859     0.037872836       11.471865       0
       11.008310      -7.8217535     0.037669136       11.383353       0
       11.353440       1.3171978     0.037776568       10.773623       0
       15.715390       3.1709261     0.035901001       10.724910       0
       13.091890      -7.0951271     0.038096379       10.776426       0
       15.715390      -3.9300499     0.035901001       10.724910       0
       16.215389      -4.2584763     0.036308944       10.063935       0
       15.795240    -0.075376987     0.036693314       11.204902       0
       15.795240       4.2743034     0.036693314       11.204902       0
       15.437220      -5.2200480     0.037872836       11.471865       0
       14.450520       4.1314497     0.038413258       11.206221       0
       15.437220      0.13152504     0.037872836       11.471865       0
       11.008310       5.4865799     0.037669136       11.383353       0
       16.215389       1.3692799     0.036308944       10.063935       0
       17.752960       3.5436077     0.039434392       11.531782       0
       13.417600      -4.3437157     0.040114119       10.943486       0
       10.908900      -7.2433252     0.039723733       10.637508       0
       13.442580     -0.57165289     0.039841060       11.091802       0
       13.442580      -2.2401662     0.039841060       11.091802       0
       17.627470      -2.8609662     0.040114453       11.798487       0
       11.202620       4.8891325     0.040254878       11.297838       0
